group1,group2,meandiff,p-adj,lower,upper,reject
question_comment_qwen3-embedding:8b,question_institution_comment_qwen3-embedding:8b,-0.0032,1.0,-0.1202,0.1137,False
question_comment_qwen3-embedding:8b,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0169,1.0,-0.1338,0.1,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_allenai/longformer-base-4096,0.2623,0.0,0.1454,0.3792,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_google-bert/bert-base-uncased,0.1511,0.0001,0.0342,0.268,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_google/bigbird-roberta-base,0.2177,0.0,0.1008,0.3346,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_intfloat/e5-small-v2,0.1627,0.0,0.0458,0.2796,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_qwen3-embedding:8b,0.1758,0.0,0.0589,0.2927,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.0793,0.9382,-0.0376,0.1963,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_allenai/longformer-base-4096,0.2656,0.0,0.1486,0.3825,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_google-bert/bert-base-uncased,0.0788,0.9446,-0.0381,0.1958,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_google/bigbird-roberta-base,0.1953,0.0,0.0784,0.3123,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_intfloat/e5-small-v2,0.1025,0.2735,-0.0144,0.2194,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_qwen3-embedding:8b,0.1503,0.0002,0.0334,0.2673,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.0552,1.0,-0.0617,0.1721,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_allenai/longformer-base-4096,0.2758,0.0,0.1589,0.3927,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_google-bert/bert-base-uncased,0.0887,0.7196,-0.0282,0.2057,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_google/bigbird-roberta-base,0.2171,0.0,0.1001,0.334,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_intfloat/e5-small-v2,0.0576,1.0,-0.0593,0.1745,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_qwen3-embedding:8b,0.0956,0.4839,-0.0213,0.2126,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,0.0275,1.0,-0.0894,0.1444,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_allenai/longformer-base-4096,0.2663,0.0,0.1493,0.3832,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google-bert/bert-base-uncased,0.1796,0.0,0.0627,0.2965,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google/bigbird-roberta-base,0.208,0.0,0.0911,0.3249,True
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_intfloat/e5-small-v2,0.1145,0.0692,-0.0024,0.2314,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_qwen3-embedding:8b,0.0795,0.9357,-0.0374,0.1964,False
question_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,0.0659,0.9993,-0.051,0.1828,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_age_comment_google-bert/bert-base-uncased,-0.1112,0.1054,-0.2281,0.0057,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_age_comment_google/bigbird-roberta-base,-0.0446,1.0,-0.1615,0.0723,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_age_comment_intfloat/e5-small-v2,-0.0996,0.3559,-0.2165,0.0173,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_age_comment_qwen3-embedding:8b,-0.0865,0.7881,-0.2034,0.0304,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.183,0.0,-0.2999,-0.066,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_allenai/longformer-base-4096,0.0033,1.0,-0.1137,0.1202,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.1834,0.0,-0.3004,-0.0665,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_google/bigbird-roberta-base,-0.067,0.9988,-0.1839,0.05,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.1598,0.0,-0.2767,-0.0429,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_qwen3-embedding:8b,-0.112,0.0959,-0.2289,0.005,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2071,0.0,-0.324,-0.0902,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_allenai/longformer-base-4096,0.0135,1.0,-0.1034,0.1304,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_google-bert/bert-base-uncased,-0.1735,0.0,-0.2905,-0.0566,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_google/bigbird-roberta-base,-0.0452,1.0,-0.1621,0.0717,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_intfloat/e5-small-v2,-0.2047,0.0,-0.3216,-0.0878,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_qwen3-embedding:8b,-0.1667,0.0,-0.2836,-0.0497,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2348,0.0,-0.3517,-0.1179,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_comment_allenai/longformer-base-4096,0.004,1.0,-0.113,0.1209,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_comment_google-bert/bert-base-uncased,-0.0827,0.8812,-0.1996,0.0342,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_comment_google/bigbird-roberta-base,-0.0543,1.0,-0.1712,0.0626,False
question_institution_age_comment_allenai/longformer-base-4096,question_institution_comment_intfloat/e5-small-v2,-0.1478,0.0003,-0.2647,-0.0309,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_comment_qwen3-embedding:8b,-0.1828,0.0,-0.2997,-0.0659,True
question_institution_age_comment_allenai/longformer-base-4096,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1964,0.0,-0.3133,-0.0795,True
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_age_comment_google/bigbird-roberta-base,0.0666,0.999,-0.0503,0.1835,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_age_comment_intfloat/e5-small-v2,0.0116,1.0,-0.1053,0.1285,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_age_comment_qwen3-embedding:8b,0.0247,1.0,-0.0922,0.1416,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0718,0.9923,-0.1887,0.0452,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_allenai/longformer-base-4096,0.1144,0.0697,-0.0025,0.2314,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.0723,0.9909,-0.1892,0.0447,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_google/bigbird-roberta-base,0.0442,1.0,-0.0727,0.1612,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.0486,1.0,-0.1655,0.0683,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_qwen3-embedding:8b,-0.0008,1.0,-0.1177,0.1162,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0959,0.4752,-0.2128,0.021,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_allenai/longformer-base-4096,0.1247,0.016,0.0078,0.2416,True
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_google-bert/bert-base-uncased,-0.0624,0.9999,-0.1793,0.0546,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_google/bigbird-roberta-base,0.066,0.9992,-0.051,0.1829,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_intfloat/e5-small-v2,-0.0935,0.5589,-0.2104,0.0234,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_qwen3-embedding:8b,-0.0555,1.0,-0.1724,0.0615,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1236,0.0188,-0.2405,-0.0067,True
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_comment_allenai/longformer-base-4096,0.1152,0.0635,-0.0018,0.2321,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_comment_google-bert/bert-base-uncased,0.0285,1.0,-0.0884,0.1454,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_comment_google/bigbird-roberta-base,0.0569,1.0,-0.06,0.1738,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_comment_intfloat/e5-small-v2,-0.0366,1.0,-0.1535,0.0803,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_comment_qwen3-embedding:8b,-0.0716,0.9927,-0.1885,0.0453,False
question_institution_age_comment_google-bert/bert-base-uncased,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0852,0.8228,-0.2021,0.0317,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_age_comment_intfloat/e5-small-v2,-0.055,1.0,-0.1719,0.062,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_age_comment_qwen3-embedding:8b,-0.0419,1.0,-0.1588,0.075,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1383,0.0016,-0.2553,-0.0214,True
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_allenai/longformer-base-4096,0.0479,1.0,-0.069,0.1648,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.1388,0.0015,-0.2558,-0.0219,True
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_google/bigbird-roberta-base,-0.0223,1.0,-0.1393,0.0946,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.1152,0.0631,-0.2321,0.0017,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_qwen3-embedding:8b,-0.0673,0.9986,-0.1843,0.0496,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1625,0.0,-0.2794,-0.0456,True
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_allenai/longformer-base-4096,0.0581,1.0,-0.0588,0.175,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_google-bert/bert-base-uncased,-0.1289,0.0081,-0.2459,-0.012,True
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_google/bigbird-roberta-base,-0.0006,1.0,-0.1175,0.1163,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_intfloat/e5-small-v2,-0.1601,0.0,-0.277,-0.0431,True
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_qwen3-embedding:8b,-0.122,0.0239,-0.239,-0.0051,True
question_institution_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1902,0.0,-0.3071,-0.0733,True
question_institution_age_comment_google/bigbird-roberta-base,question_institution_comment_allenai/longformer-base-4096,0.0486,1.0,-0.0683,0.1655,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_comment_google-bert/bert-base-uncased,-0.0381,1.0,-0.155,0.0788,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_comment_google/bigbird-roberta-base,-0.0097,1.0,-0.1266,0.1073,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_comment_intfloat/e5-small-v2,-0.1032,0.2557,-0.2201,0.0137,False
question_institution_age_comment_google/bigbird-roberta-base,question_institution_comment_qwen3-embedding:8b,-0.1382,0.0016,-0.2551,-0.0212,True
question_institution_age_comment_google/bigbird-roberta-base,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1518,0.0001,-0.2687,-0.0349,True
question_institution_age_comment_intfloat/e5-small-v2,question_institution_age_comment_qwen3-embedding:8b,0.0131,1.0,-0.1038,0.13,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0834,0.8667,-0.2003,0.0335,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_allenai/longformer-base-4096,0.1028,0.2646,-0.0141,0.2197,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.0839,0.8556,-0.2008,0.033,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_google/bigbird-roberta-base,0.0326,1.0,-0.0843,0.1495,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.0602,1.0,-0.1772,0.0567,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_qwen3-embedding:8b,-0.0124,1.0,-0.1293,0.1045,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1075,0.1622,-0.2244,0.0094,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_allenai/longformer-base-4096,0.1131,0.0835,-0.0039,0.23,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_google-bert/bert-base-uncased,-0.074,0.9843,-0.1909,0.0429,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_google/bigbird-roberta-base,0.0543,1.0,-0.0626,0.1713,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_intfloat/e5-small-v2,-0.1051,0.2105,-0.222,0.0118,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_qwen3-embedding:8b,-0.0671,0.9987,-0.184,0.0498,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1353,0.0028,-0.2522,-0.0183,True
question_institution_age_comment_intfloat/e5-small-v2,question_institution_comment_allenai/longformer-base-4096,0.1035,0.2469,-0.0134,0.2205,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_comment_google-bert/bert-base-uncased,0.0169,1.0,-0.1001,0.1338,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_comment_google/bigbird-roberta-base,0.0453,1.0,-0.0716,0.1622,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_comment_intfloat/e5-small-v2,-0.0482,1.0,-0.1651,0.0687,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_comment_qwen3-embedding:8b,-0.0832,0.8708,-0.2001,0.0337,False
question_institution_age_comment_intfloat/e5-small-v2,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0968,0.4434,-0.2138,0.0201,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0965,0.4556,-0.2134,0.0204,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_age_comment_allenai/longformer-base-4096,0.0897,0.6873,-0.0272,0.2067,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.097,0.4391,-0.2139,0.02,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_age_comment_google/bigbird-roberta-base,0.0195,1.0,-0.0974,0.1365,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.0733,0.9871,-0.1902,0.0436,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_age_comment_qwen3-embedding:8b,-0.0255,1.0,-0.1424,0.0914,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1206,0.0296,-0.2375,-0.0037,True
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_comment_allenai/longformer-base-4096,0.1,0.3437,-0.0169,0.2169,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_comment_google-bert/bert-base-uncased,-0.0871,0.7714,-0.204,0.0299,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_comment_google/bigbird-roberta-base,0.0413,1.0,-0.0757,0.1582,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_comment_intfloat/e5-small-v2,-0.1182,0.0419,-0.2351,-0.0013,True
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_comment_qwen3-embedding:8b,-0.0802,0.9264,-0.1971,0.0367,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1483,0.0002,-0.2653,-0.0314,True
question_institution_age_comment_qwen3-embedding:8b,question_institution_comment_allenai/longformer-base-4096,0.0904,0.6636,-0.0265,0.2074,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_comment_google-bert/bert-base-uncased,0.0038,1.0,-0.1131,0.1207,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_comment_google/bigbird-roberta-base,0.0322,1.0,-0.0847,0.1491,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_comment_intfloat/e5-small-v2,-0.0613,0.9999,-0.1782,0.0556,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_comment_qwen3-embedding:8b,-0.0963,0.4619,-0.2132,0.0206,False
question_institution_age_comment_qwen3-embedding:8b,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1099,0.1229,-0.2268,0.007,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_allenai/longformer-base-4096,0.1862,0.0,0.0693,0.3031,True
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.0005,1.0,-0.1174,0.1164,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_google/bigbird-roberta-base,0.116,0.0567,-0.0009,0.2329,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_intfloat/e5-small-v2,0.0231,1.0,-0.0938,0.1401,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_qwen3-embedding:8b,0.071,0.9941,-0.0459,0.1879,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0241,1.0,-0.141,0.0928,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_allenai/longformer-base-4096,0.1964,0.0,0.0795,0.3134,True
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_google-bert/bert-base-uncased,0.0094,1.0,-0.1075,0.1263,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_google/bigbird-roberta-base,0.1377,0.0018,0.0208,0.2546,True
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_intfloat/e5-small-v2,-0.0217,1.0,-0.1386,0.0952,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_qwen3-embedding:8b,0.0163,1.0,-0.1006,0.1332,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0519,1.0,-0.1688,0.0651,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_allenai/longformer-base-4096,0.1869,0.0,0.07,0.3038,True
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google-bert/bert-base-uncased,0.1002,0.3356,-0.0167,0.2172,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_google/bigbird-roberta-base,0.1287,0.0085,0.0118,0.2456,True
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_intfloat/e5-small-v2,0.0352,1.0,-0.0818,0.1521,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_qwen3-embedding:8b,0.0002,1.0,-0.1167,0.1171,False
question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0134,1.0,-0.1304,0.1035,False
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.1867,0.0,-0.3036,-0.0698,True
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_google/bigbird-roberta-base,-0.0702,0.9955,-0.1871,0.0467,False
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.1631,0.0,-0.28,-0.0462,True
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_qwen3-embedding:8b,-0.1152,0.063,-0.2321,0.0017,False
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2103,0.0,-0.3273,-0.0934,True
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_allenai/longformer-base-4096,0.0102,1.0,-0.1067,0.1272,False
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_google-bert/bert-base-uncased,-0.1768,0.0,-0.2937,-0.0599,True
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_google/bigbird-roberta-base,-0.0485,1.0,-0.1654,0.0684,False
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_intfloat/e5-small-v2,-0.2079,0.0,-0.3248,-0.091,True
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_qwen3-embedding:8b,-0.1699,0.0,-0.2868,-0.053,True
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.2381,0.0,-0.355,-0.1212,True
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_comment_allenai/longformer-base-4096,0.0007,1.0,-0.1162,0.1176,False
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_comment_google-bert/bert-base-uncased,-0.086,0.8027,-0.2029,0.031,False
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_comment_google/bigbird-roberta-base,-0.0575,1.0,-0.1744,0.0594,False
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_comment_intfloat/e5-small-v2,-0.151,0.0001,-0.268,-0.0341,True
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_comment_qwen3-embedding:8b,-0.186,0.0,-0.3029,-0.0691,True
question_institution_cah_age_comment_allenai/longformer-base-4096,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1997,0.0,-0.3166,-0.0827,True
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_google/bigbird-roberta-base,0.1165,0.053,-0.0004,0.2334,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_intfloat/e5-small-v2,0.0236,1.0,-0.0933,0.1406,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_qwen3-embedding:8b,0.0715,0.9929,-0.0454,0.1884,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0236,1.0,-0.1406,0.0933,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_allenai/longformer-base-4096,0.1969,0.0,0.08,0.3139,True
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_google-bert/bert-base-uncased,0.0099,1.0,-0.107,0.1268,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_google/bigbird-roberta-base,0.1382,0.0016,0.0213,0.2551,True
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_intfloat/e5-small-v2,-0.0212,1.0,-0.1381,0.0957,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_qwen3-embedding:8b,0.0168,1.0,-0.1001,0.1337,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0514,1.0,-0.1683,0.0655,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_comment_allenai/longformer-base-4096,0.1874,0.0,0.0705,0.3043,True
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_comment_google-bert/bert-base-uncased,0.1007,0.3213,-0.0162,0.2177,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_comment_google/bigbird-roberta-base,0.1292,0.0078,0.0123,0.2461,True
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_comment_intfloat/e5-small-v2,0.0357,1.0,-0.0813,0.1526,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_comment_qwen3-embedding:8b,0.0007,1.0,-0.1162,0.1176,False
question_institution_cah_age_comment_google-bert/bert-base-uncased,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.013,1.0,-0.1299,0.104,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_intfloat/e5-small-v2,-0.0929,0.5803,-0.2098,0.0241,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_qwen3-embedding:8b,-0.045,1.0,-0.1619,0.0719,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1401,0.0011,-0.2571,-0.0232,True
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_allenai/longformer-base-4096,0.0804,0.9223,-0.0365,0.1974,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_google-bert/bert-base-uncased,-0.1066,0.1795,-0.2235,0.0103,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_google/bigbird-roberta-base,0.0217,1.0,-0.0952,0.1386,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_intfloat/e5-small-v2,-0.1377,0.0018,-0.2546,-0.0208,True
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_qwen3-embedding:8b,-0.0997,0.3517,-0.2166,0.0172,False
question_institution_cah_age_comment_google/bigbird-roberta-base,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.1679,0.0,-0.2848,-0.051,True
